word,phonemes
MERCHANTS,M ER CH AH N T S
THICK,TH IH K
TRAILERS,T R EY L ER Z
SYNDROME,S IH N D R OW M
ATTENDANCE,AH T EH N D AH N S
PENALTY,P EH N AH L T IY
DRUM,D R AH M
BUILDER,B IH L D ER
VISTA,V IH S T AH
JESSICA,JH EH S IH K AH
CHIPS,CH IH P S
TERRY,T EH R IY
FLOOD,F L AH D
EASE,IY Z
ARGUMENTS,AA R G Y AH M AH N T S
AMSTERDAM,AE M S T ER D AE M
ORGY,AO R JH IY
ARENA,ER IY N AH
ADVENTURES,AE D V EH N CH ER Z
PUPILS,P Y UW P AH L Z
STEWART,S T UW ER T
ANNOUNCEMENT,AH N AW N S M EH N T
TABS,T AE B Z
OUTCOME,AW T K AH M
APPRECIATE,AH P R IY SH IY EY T
CASUAL,K AE ZH AH W AH L
GROWN,G R OW N
LOVELY,L AH V L IY
EXTRAS,EH K S T R AH Z
CENTRES,S EH N T ER Z
JERRY,JH EH R IY
CLAUSE,K L AO Z
SMILE,S M AY L
LANDS,L AE N D Z
TROOPS,T R UW P S
INDOOR,IH N D AO R
BULGARIA,B AH L G EH R IY AH
ARMED,AA R M D
BROKER,B R OW K ER
CHARGER,CH AA R JH ER
REGULARLY,R EH G Y AH L ER L IY
BELIEVED,B IH L IY V D
PINE,P AY N
COOLING,K UW L IH NG
TEND,T EH N D
GULF,G AH L F
RICK,R IH K
TRUCKS,T R AH K S
MECHANISMS,M EH K AH N IH Z AH M Z
DIVORCE,D IH V AO R S
LAURA,L AO R AH
SHOPPER,SH AA P ER
TOKYO,T OW K IY OW
PARTLY,P AA R T L IY
NIKON,N AY K AA N
CUSTOMIZE,K AH S T AH M AY Z
TRADITION,T R AH D IH SH AH N
CANDY,K AE N D IY
PILLS,P IH L Z
TIGER,T AY G ER
DONALD,D AA N AH L D
FOLKS,F OW K S
SENSOR,S EH N S ER
EXPOSED,IH K S P OW Z D
HUNT,HH AH N T
ANGELS,EY N JH AH L Z
INDICATORS,IH N D AH K EY T ER Z
SEALED,S IY L D
THAI,T AY
EMISSIONS,IH M IH SH AH N Z
FRED,F R EH D
COMPLAINT,K AH M P L EY N T
SCENES,S IY N Z
EXPERIMENTS,IH K S P EH R AH M AH N T S
BALLS,B AO L Z
AFGHANISTAN,AE F G AE N AH S T AE N
BOOST,B UW S T
SPANKING,S P AE NG K IH NG
SCHOLARSHIP,S K AA L ER SH IH P
GOVERNANCE,G AH V ER N AH N S
MILL,M IH L
FOUNDED,F AW N D IH D
SUPPLEMENTS,S AH P L AH M EH N T S
CHRONIC,K R AA N IH K
ICONS,AY K AA N Z
MORAL,M AO R AH L
DEN,D EH N
CATERING,K EY T ER IH NG
AUD,AO D
FINGER,F IH NG G ER
KEEPS,K IY P S
POUND,P AW N D
LOCATE,L OW K EY T
CAMCORDER,K AE M K AO R D ER
TRAINED,T R EY N D
BURN,B ER N
ROSES,R OW Z IH Z
LABS,L AE B Z
BREAD,B R EH D
TOBACCO,T AH B AE K OW
WOODEN,W UH D AH N
MOTORS,M OW T ER Z
TOUGH,T AH F
ROBERTS,R AA B ER T S
INCIDENT,IH N S AH D AH N T
GONNA,G AA N AH
DYNAMICS,D AY N AE M IH K S
LIE,L AY
CONVERSATION,K AA N V ER S EY SH AH N
CHEST,CH EH S T
PENSION,P EH N SH AH N
BILLY,B IH L IY
CAPABILITY,K EY P AH B IH L AH T IY
FE,F EY
CRAIG,K R EY G
HERSELF,HH ER S EH L F
PRODUCING,P R AH D UW S IH NG
CHURCHES,CH ER CH IH Z
PRECISION,P R IY S IH ZH AH N
CONTRIBUTED,K AH N T R IH B Y UW T IH D
SOLVE,S AA L V
SHORTS,SH AO R T S
REPRODUCTION,R IY P R AH D AH K SH AH N
AMP,AE M P
INGREDIENTS,IH N G R IY D IY AH N T S
AH,AA
JOHNNY,JH AA N IY
SOLE,S OW L
FRANCHISE,F R AE N CH AY Z
COMPLAINTS,K AH M P L EY N T S
FACING,F EY S IH NG
NANCY,N AE N S IY
TONES,T OW N Z
PASSION,P AE SH AH N
MAINTAINING,M EY N T EY N IH NG
SIGHT,S AY T
LAID,L EY D
CLAY,K L EY
DEFENCE,D IH F EH N S
WEAK,W IY K
TOWNS,T AW N Z
ENVIRONMENTS,IH N V AY R AH N M AH N T S
DIVIDED,D IH V AY D IH D
BLVD,B UH L AH V AA R D
WISE,W AY Z
EMAILS,IY M EY L Z
CYPRUS,S AY P R AH S
ODDS,AA D Z
CORRECTLY,K ER EH K T L IY
INSIDER,IH N S AY D ER
SEMINARS,S EH M AH N AA R Z
CONSEQUENCES,K AA N S AH K W EH N S AH Z
MAKERS,M EY K ER Z
HEARTS,HH AA R T S
GEOGRAPHY,JH IY AA G R AH F IY
APPEARING,AH P IH R IH NG
INTEGRITY,IH N T EH G R AH T IY
WORRY,W ER IY
DISCRIMINATION,D IH S K R IH M AH N EY SH AH N
EVE,IY V
CARTER,K AA R T ER
LEGACY,L EH G AH S IY
MARC,M AA R K
PLEASED,P L IY Z D
DANGER,D EY N JH ER
VITAMIN,V AY T AH M AH N
WIDELY,W AY D L IY
PROCESSED,P R AA S EH S T
PHRASE,F R EY Z
RAISING,R EY Z IH NG
IMPLICATIONS,IH M P L AH K EY SH AH N Z
FUNCTIONALITY,F AH NG K SH AH N AE L IH T IY
PARADISE,P EH R AH D AY S
READS,R IY D Z
ROLES,R OW L Z
SONS,S AH N Z
LEAF,L IY F
PAD,P AE D
GLORY,G L AO R IY
PLATFORMS,P L AE T F AO R M Z
JA,Y AA
BIGGER,B IH G ER
BILLING,B IH L IH NG
OVERNIGHT,OW V ER N AY T
GEOGRAPHIC,JH IY AH G R AE F IH K
EXCEED,IH K S IY D
ROD,R AA D
FAULT,F AO L T
CUBA,K Y UW B AH
DISTRICTS,D IH S T R IH K T S
SILK,S IH L K
KATE,K EY T
CHEVROLET,SH EH V R OW L EY
BABIES,B EY B IY Z
BI,B AY
KAREN,K EH R AH N
COMPILED,K AH M P AY L D
ROMANTIC,R OW M AE N T IH K
SPECIALISTS,S P EH SH AH L IH S T S
GENERATOR,JH EH N ER EY T ER
ALBERT,AE L B ER T
EXAMINE,IH G Z AE M IH N
JIMMY,JH IH M IY
SUSPENSION,S AH S P EH N SH AH N
BRISTOL,B R IH S T AH L
COMPAQ,K AA M P AE K
SAD,S AE D
CORRECTION,K ER EH K SH AH N
WOLF,W UH L F
SLOWLY,S L OW L IY
AUTHENTICATION,AO TH EH N T AH K EY SH AH N
COMMUNICATE,K AH M Y UW N AH K EY T
RUGBY,R AH G B IY
CAL,K AE L
PORTIONS,P AO R SH AH N Z
INFANT,IH N F AH N T
PROMOTING,P R AH M OW T IH NG
SECTORS,S EH K T ER Z
SAMUEL,S AE M Y UW L
FITS,F IH T S
KICK,K IH K
REGARDS,R IH G AA R D Z
MEAL,M IY L
TA,T AA
HURT,HH ER T
BANDWIDTH,B AE N D W IH D TH
UNLIKE,AH N L AY K
EQUATION,IH K W EY ZH AH N
BASKETS,B AE S K AH T S
PROBABILITY,P R AA B AH B IH L AH T IY
POT,P AA T
DIMENSION,D IH M EH N SH AH N
WRIGHT,R AY T
PROVEN,P R UW V AH N
CACHED,K AE SH T
WARREN,W AO R AH N
SLIP,S L IH P
STUDIED,S T AH D IY D
REVIEWER,R IY V Y UW ER
INVOLVES,IH N V AA L V Z
QUARTERLY,K W AO R T ER L IY
RPM,AA R P IY EH M
PROFITS,P R AA F IH T S
DEVIL,D EH V AH L
GRASS,G R AE S
COMPLY,K AH M P L AY
MARIE,M ER IY
CHERRY,CH EH R IY
ACHIEVEMENT,AH CH IY V M AH N T
LIMITATIONS,L IH M IH T EY SH AH N Z
CUTS,K AH T S
FUNERAL,F Y UW N ER AH L
ENJOYED,EH N JH OY D
AUTOMATED,AO T AH M EY T IH D
CHAPTERS,CH AE P T ER Z
PEE,P IY
CHARLIE,CH AA R L IY
QUEBEC,K W AH B EH K
NIPPLES,N IH P AH L Z
PASSENGER,P AE S AH N JH ER
CONVENIENT,K AH N V IY N Y AH N T
DENNIS,D EH N IH S
MARS,M AA R Z
SIZED,S AY Z D
MANGA,M AE NG G AH
NOTICED,N OW T IH S T
SOCKET,S AA K AH T
SILENT,S AY L AH N T
LITERARY,L IH T ER EH R IY
EGG,EH G
SIGNALS,S IH G N AH L Z
CAPS,K AE P S
ORIENTATION,AO R IY EH N T EY SH AH N
PILL,P IH L
THEFT,TH EH F T
CHILDHOOD,CH AY L D HH UH D
SWING,S W IH NG
SYMBOLS,S IH M B AH L Z
META,M IY T AH
ANALOG,AE N AH L AO G
FACIAL,F EY SH AH L
CHOOSING,CH UW Z IH NG
TALENT,T AE L AH N T
DATED,D EY T IH D
FLEXIBILITY,F L EH K S AH B IH L AH T IY
SEEKER,S IY K ER
WISDOM,W IH Z D AH M
SHOOT,SH UW T
MINT,M IH N T
PACKARD,P AE K ER D
PAYDAY,P EY D EY
SPIN,S P IH N
HOLDERS,HH OW L D ER Z
BELIEVES,B IH L IY V Z
SWEDISH,S W IY D IH SH
POEMS,P OW AH M Z
DEADLINE,D EH D L AY N
DISPLAYING,D IH S P L EY IH NG
WITNESS,W IH T N AH S
COLLINS,K AA L IH N Z
EQUIPPED,IH K W IH P T
STAGES,S T EY JH IH Z
SUR,S ER
POWDER,P AW D ER
BROADWAY,B R AO D W EY
ACQUIRED,AH K W AY ER D
ASSESS,AH S EH S
WASH,W AA SH
CARTRIDGES,K AA R T R AH JH AH Z
STONES,S T OW N Z
ENTRANCE,EH N T R AH N S
GNOME,N OW M
ROOTS,R UW T S
DECLARATION,D EH K L ER EY SH AH N
LOSING,L UW Z IH NG
ATTEMPTS,AH T EH M P T S
GADGETS,G AE JH AH T S
NOBLE,N OW B AH L
AUTOMATION,AO T AH M EY SH AH N
REV,R EH V
ADVANTAGES,AE D V AE N T IH JH IH Z
SHORE,SH AO R
LOVES,L AH V Z
INDUCED,IH N D UW S T
KNIGHT,N AY T
LOOSE,L UW S
AIMS,EY M Z
LINKING,L IH NG K IH NG
EXTENSIONS,IH K S T EH N SH AH N Z
APPEALS,AH P IY L Z
EARNED,ER N D
ILLNESS,IH L N AH S
ISLAMIC,IH Z L AA M IH K
ATHLETICS,AE TH L EH T IH K S
SOUTHEAST,S AW TH IY S T
HO,HH OW
ALTERNATIVES,AO L T ER N AH T IH V Z
PENDING,P EH N D IH NG
PARKER,P AA R K ER
DETERMINING,D IH T ER M AH N IH NG
LEBANON,L EH B AH N AH N
PERSONALIZED,P ER S AH N AH L AY Z D
KENNEDY,K EH N AH D IY
CONDITIONING,K AH N D IH SH AH N IH NG
TEENAGE,T IY N EY JH
SOAP,S OW P
AE,EY
TRIPLE,T R IH P AH L
COOPER,K UW P ER
JAM,JH AE M
SECURED,S IH K Y UH R D
ANSWERED,AE N S ER D
PARTNERSHIPS,P AA R T N ER SH IH P S
DESTRUCTION,D IH S T R AH K SH AH N
SLOTS,S L AA T S
INCREASINGLY,IH N K R IY S IH NG G L IY
MIGRATION,M AY G R EY SH AH N
DISORDER,D IH S AO R D ER
ROUTINE,R UW T IY N
TOOLBAR,T UW L B AA R
BASICALLY,B EY S IH K L IY
ROCKS,R AA K S
CONVENTIONAL,K AH N V EH N SH AH N AH L
TITANS,T AY T AH N Z
APPLICANTS,AE P L IH K AH N T S
WEARING,W EH R IH NG
AXIS,AE K S AH S
SOUGHT,S AO T
GENES,JH IY N Z
HABITAT,HH AE B AH T AE T
FIREWALL,F AY R W AA L
MEDIAN,M IY D IY AH N
GUNS,G AH N Z
SCANNER,S K AE N ER
HEREIN,HH IH R IH N
OCCUPATIONAL,AA K Y AH P EY SH AH N AH L
ANIMATED,AE N AH M EY T IH D
HORNY,HH AO R N IY
JUDICIAL,JH UW D IH SH AH L
RIO,R IY OW
ADJUSTMENT,AH JH AH S T M AH N T
INTEGER,IH N T AH JH ER
TREATMENTS,T R IY T M AH N T S
ATTITUDE,AE T AH T UW D
CAMCORDERS,K AE M K AO R D ER Z
ENGAGED,IH N G EY JH D
FALLING,F AA L IH NG
BASICS,B EY S IH K S
MONTREAL,M AH N T R IY AO L
CARPET,K AA R P AH T
BINARY,B AY N AH R IY
GENETICS,JH AH N EH T IH K S
ATTENDED,AH T EH N D AH D
PUNK,P AH NG K
COLLECTIVE,K AH L EH K T IH V
COALITION,K OW AH L IH SH AH N
PI,P AY
DROPPED,D R AA P T
ENROLLMENT,EH N R OW L M AH N T
DUKE,D UW K
WALTER,W AO L T ER
PACE,P EY S
WAGE,W EY JH
PRODUCERS,P R AH D UW S ER Z
COLLECTOR,K AH L EH K T ER
ARC,AA R K
HOSTS,HH OW S T S
ADVERTISERS,AE D V ER T AY Z ER Z
MOMENTS,M OW M AH N T S
ATLAS,AE T L AH S
STRINGS,S T R IH NG Z
DAWN,D AO N
OBSERVATION,AA B Z ER V EY SH AH N
FEELS,F IY L Z
TORTURE,T AO R CH ER
CARL,K AA R L
DELETED,D IH L IY T AH D
COAT,K OW T
MITCHELL,M IH CH AH L
MRS,M IH S IH Z
RESTORATION,R EH S T ER EY SH AH N
CONVENIENCE,K AH N V IY N Y AH N S
RALPH,R AE L F
OPPOSITION,AA P AH Z IH SH AH N
CONTAINER,K AH N T EY N ER
DEFENDANT,D IH F EH N D AH N T
WARNER,W AO R N ER
CONFIRMATION,K AA N F ER M EY SH AH N
APP,AE P
EMBEDDED,EH M B EH D IH D
SUPERVISOR,S UW P ER V AY Z ER
WIZARD,W IH Z ER D
ACTORS,AE K T ER Z
LIVER,L IH V ER
LIABLE,L AY AH B AH L
BROCHURE,B R OW SH UH R
PETITION,P AH T IH SH AH N
ANTENNA,AE N T EH N AH
PICKED,P IH K T
ASSUMED,AH S UW M D
DEPARTURE,D IH P AA R CH ER
MINNEAPOLIS,M IH N IY AE P AH L IH S
BELIEF,B IH L IY F
KILLING,K IH L IH NG
BIKINI,B IH K IY N IY
SHOULDER,SH OW L D ER
LOOKUP,L UH K AH P
TEXTS,T EH K S T S
HARVARD,HH AA R V ER D
BROKERS,B R OW K ER Z
ROY,R OY
DIAMETER,D AY AE M AH T ER
OTTAWA,AA T AH W AA
DOLL,D AA L
PODCAST,P AO D K AE S T
TIT,T IH T
SEASONS,S IY Z AH N Z
PERU,P ER UW
BIDDER,B IH D ER
SINGER,S IH NG ER
EVANS,EH V AH N Z
HERALD,HH EH R AH L D
LITERACY,L IH T ER AH S IY
FAILS,F EY L Z
AGING,EY JH IH NG
NIKE,N AY K IY
INTERVENTION,IH N T ER V EH N SH AH N
PISSING,P IH S IH NG
FED,F EH D
ATTRACTION,AH T R AE K SH AH N
DIVING,D AY V IH NG
INVITE,IH N V AY T
MODIFICATION,M AA D AH F AH K EY SH AH N
ALICE,AE L IH S
SUPPOSE,S AH P OW Z
CUSTOMIZED,K AH S T AH M AY Z D
REED,R IY D
INVOLVE,IH N V AA L V
TERROR,T EH R ER
YOUNGER,Y AH NG G ER
THIRTY,TH ER D IY
MICE,M AY S
OPPOSITE,AA P AH Z IH T
UNDERSTOOD,AH N D ER S T UH D
RAPIDLY,R AE P AH D L IY
BAN,B AE N
TEMP,T EH M P
INTRO,IH N T R OW
MERCEDES,M ER S EY D IY Z
ASSURANCE,AH SH UH R AH N S
CLERK,K L ER K
VAST,V AE S T
MILLS,M IH L Z
OUTLINE,AW T L AY N
AMENDMENTS,AH M EH N D M AH N T S
HOLLAND,HH AA L AH N D
JEANS,JH IY N Z
METROPOLITAN,M EH T R AH P AA L AH T AH N
COMPILATION,K AA M P AH L EY SH AH N
VERIFICATION,V EH R AH F AH K EY SH AH N
FONTS,F AA N T S
ODD,AA D
WRAP,R AE P
MOOD,M UW D
FAVOR,F EY V ER
QUIZ,K W IH Z
SIGMA,S IH G M AH
ATTRACTIVE,AH T R AE K T IH V
OCCASION,AH K EY ZH AH N
RECORDINGS,R IH K AO R D IH NG Z
JEFFERSON,JH EH F ER S AH N
VICTIM,V IH K T IH M
DEMANDS,D IH M AE N D Z
SLEEPING,S L IY P IH NG
CAREFUL,K EH R F AH L
BEAM,B IY M
OBLIGATIONS,AA B L AH G EY SH AH N Z
ARRIVE,ER AY V
ORCHESTRA,AO R K AH S T R AH
SUNSET,S AH N S EH T
TRACKED,T R AE K T
MOREOVER,M AO R OW V ER
MINIMAL,M IH N AH M AH L
POLYPHONIC,P AA L IH F AA N IH K
LOTTERY,L AA T ER IY
TOPS,T AA P S
FRAMED,F R EY M D
ASIDE,AH S AY D
OUTSOURCING,AW T S AO R S IH NG
LICENCE,L AY S AH N S
ADJUSTABLE,AH JH AH S T AH B AH L
ALLOCATION,AE L AH K EY SH AH N
MICHELLE,M IH SH EH L
DISCIPLINE,D IH S AH P L AH N
AMY,EY M IY
TS,T IY EH S
DIALOGUE,D AY AH L AO G
IDENTIFYING,AY D EH N T AH F AY IH NG
ALPHABETICAL,AE L F AH B EH T IH K AH L
CAMPS,K AE M P S
DECLARED,D IH K L EH R D
DISPATCHED,D IH S P AE CH T
AARON,EH R AH N
HANDHELD,HH AE N D HH EH L D
TRACE,T R EY S
DISPOSAL,D IH S P OW Z AH L
SHUT,SH AH T
FLORISTS,F L AO R IH S T S
PACKS,P AE K S
INSTALLING,IH N S T AO L IH NG
VOLUNTARY,V AA L AH N T EH R IY
THOU,DH AW
CONSULT,K AH N S AH L T
GREATLY,G R EY T L IY
BLOGGING,B L AO G IH NG
MASK,M AE S K
MIDNIGHT,M IH D N AY T
COMMONLY,K AA M AH N L IY
PHOTOGRAPHER,F AH T AA G R AH F ER
INFORM,IH N F AO R M
TURKISH,T ER K IH SH
COAL,K OW L
CRY,K R AY
MESSAGING,M EH S IH JH IH NG
PENTIUM,P EH N T IY AH M
QUANTUM,K W AA N T AH M
INTENT,IH N T EH N T
ZOO,Z UW
LARGELY,L AA R JH L IY
PLEASANT,P L EH Z AH N T
ANNOUNCE,AH N AW N S
ADDITIONS,AH D IH SH AH N Z
SPOKE,S P OW K
ENGAGEMENT,EH N G EY JH M AH N T
SAMPLING,S AE M P L IH NG
ROUGH,R AH F
WEIRD,W IH R D
TEE,T IY
LION,L AY AH N
INSPIRED,IH N S P AY ER D
HOLES,HH OW L Z
WEDDINGS,W EH D IH NG Z
BLADE,B L EY D
SUDDENLY,S AH D AH N L IY
COOKIE,K UH K IY
MEALS,M IY L Z
CANYON,K AE N Y AH N
METERS,M IY T ER Z
MERELY,M IH R L IY
CALENDARS,K AE L AH N D ER Z
ARRANGEMENT,ER EY N JH M AH N T
CONCLUSIONS,K AH N K L UW ZH AH N Z
BIBLIOGRAPHY,B IH B L IY AA G R AH F IY
POINTER,P OY N T ER
COMPATIBILITY,K AH M P AE T AH B IH L AH T IY
STRETCH,S T R EH CH
FURTHERMORE,F ER DH ER M AO R
COOPERATIVE,K OW AA P ER EY T IH V
NEIL,N IY L
SLEEVE,S L IY V
NETSCAPE,N EH T S K EY P
CLEANER,K L IY N ER
CRICKET,K R IH K IH T
BEEF,B IY F
FEEDING,F IY D IH NG
STROKE,S T R OW K
TOWNSHIP,T AW N SH IH P
RANKINGS,R AE NG K IH NG Z
MEASURING,M EH ZH ER IH NG
CAD,K AE D
HATS,HH AE T S
ROBINSON,R AA B AH N S AH N
JACKSONVILLE,JH AE K S AH N V IH L
STRAP,S T R AE P
CROWD,K R AW D
SURF,S ER F
OLYMPIC,OW L IH M P IH K
TRANSFORMATION,T R AE N S F ER M EY SH AH N
ATTACHMENTS,AH T AE CH M AH N T S
ENTITIES,EH N T IH T IY Z
CUSTOMS,K AH S T AH M Z
ADMINISTRATORS,AE D M IH N IH S T R EY T ER Z
PERSONALITY,P ER S AH N AE L IH T IY
RAINBOW,R EY N B OW
HOOK,HH UH K
ROULETTE,R UW L EH T
DECLINE,D IH K L AY N
GLOVES,G L AH V Z
ISRAELI,IH Z R EY L IY
MEDICARE,M EH D AH K EH R
CORD,K AO R D
SKIING,S K IY IH NG
CLOUD,K L AW D
FACILITATE,F AH S IH L AH T EY T
SUBSCRIBER,S AH B S K R AY B ER
VALVE,V AE L V
VAL,V AE L
HEWLETT,HH Y UW L IH T
EXPLAINS,IH K S P L EY N Z
FEELINGS,F IY L IH NG Z
KNIFE,N AY F
JAMAICA,JH AH M EY K AH
PRIORITIES,P R AY AO R AH T IY Z
SHELF,SH EH L F
BOOKSTORE,B UH K S T AO R
TIMING,T AY M IH NG
LIKED,L AY K T
PARENTING,P EH R AH N T IH NG
ADOPT,AH D AA P T
DENIED,D IH N AY D
INCREDIBLE,IH N K R EH D AH B AH L
BRITNEY,B R IH T N IY
FREEWARE,F R IY W EH R
FUCKED,F AH K T
DONATION,D OW N EY SH AH N
OUTER,AW T ER
CROP,K R AA P
DEATHS,D EH TH S
RIVERS,R IH V ER Z
COMMONWEALTH,K AA M AH N W EH L TH
PHARMACEUTICAL,F AA R M AH S UW T IH K AH L
MANHATTAN,M AE N HH AE T AH N
TALES,T EY L Z
KATRINA,K AH T R IY N AH
WORKFORCE,W ER K F AO R S
NODES,N OW D Z
TU,T UW
THUMBS,TH AH M Z
SEEDS,S IY D Z
LITE,L AY T
HUB,HH AH B
TARGETED,T AA R G AH T IH D
ORGANIZATIONAL,AO R G AH N AH Z EY SH AH N AH L
SKYPE,S K AY P
REALIZED,R IY AH L AY Z D
TWELVE,T W EH L V
FOUNDER,F AW N D ER
DISPUTE,D IH S P Y UW T
PORTUGUESE,P AO R CH AH G IY Z
TIRED,T AY ER D
ENG,EH NG
STEAM,S T IY M
DRINKS,D R IH NG K S
ACE,EY S
ACUTE,AH K Y UW T
HALLOWEEN,HH AE L AH W IY N
CLIMBING,K L AY M IH NG
STOOD,S T UH D
SING,S IH NG
TONS,T AH N Z
PERFUME,P ER F Y UW M
HONEST,AA N AH S T
ALBANY,AO L B AH N IY
HAZARDOUS,HH AE Z ER D AH S
RESTORE,R IH S T AO R
STACK,S T AE K
METHODOLOGY,M EH TH AH D AA L AH JH IY
SUE,S UW
HOUSEWARES,HH AW S W EH R Z
REPUTATION,R EH P Y AH T EY SH AH N
DEMOCRATS,D EH M AH K R AE T S
HANG,HH AE NG
CURVE,K ER V
CREATOR,K R IY EY T ER
AMBER,AE M B ER
QUALIFICATIONS,K W AA L AH F AH K EY SH AH N Z
CODING,K OW D IH NG
TRACKER,T R AE K ER
VARIATION,V EH R IY EY SH AH N
TRUNK,T R AH NG K
HIKING,HH AY K IH NG
LB,P AW N D
DAMN,D AE M
PIERRE,P IY EH R
HEADSET,HH EH D S EH T
PHOTOGRAPH,F OW T AH G R AE F
OAKLAND,OW K L AH N D
COLOMBIA,K AH L AH M B IY AH
WAVES,W EY V Z
CAMEL,K AE M AH L
DISTRIBUTOR,D IH S T R IH B Y AH T ER
LAMPS,L AE M P S
UNDERLYING,AH N D ER L AY IH NG
HOOD,HH UH D
CHI,K AY
BT,B IY T IY
ARABIA,AH R EY B IY AH
GATHERING,G AE DH ER IH NG
PROJECTION,P R AA JH EH K SH AH N
JUICE,JH UW S
CHASE,CH EY S
MATHEMATICAL,M AE TH AH M AE T IH K AH L
LOGICAL,L AA JH IH K AH L
SAUCE,S AO S
FAME,F EY M
SPECIALIZED,S P EH SH AH L AY Z D
DIAGNOSTIC,D AY AH G N AA S T IH K
PANAMA,P AE N AH M AA
INDIANAPOLIS,IH N D IY AH N AE P AH L IH S
PAYABLE,P EY AH B AH L
CORPORATIONS,K AO R P ER EY SH AH N Z
COURTESY,K ER T AH S IY
CRITICISM,K R IH T IH S IH Z AH M
CONFIDENTIAL,K AA N F AH D EH N SH AH L
STATUTORY,S T AE CH AH T AO R IY
ACCOMMODATIONS,AH K AA M AH D EY SH AH N Z
ATHENS,AE TH AH N Z
NORTHEAST,N AO R TH IY S T
DOWNLOADED,D AW N L OW D IH D
JUDGES,JH AH JH IH Z
WALKED,W AO K T
ARISING,ER AY Z IH NG
NISSAN,N IY S AA N
BRACELET,B R EY S L AH T
EGGS,EH G Z
INJECTION,IH N JH EH K SH AH N
YORKSHIRE,Y AO R K SH ER
POPULATIONS,P AA P Y AH L EY SH AH N Z
PROTECTIVE,P R AH T EH K T IH V
AFRAID,AH F R EY D
ACOUSTIC,AH K UW S T IH K
RAILWAY,R EY L W EY
CASSETTE,K AH S EH T
INITIALLY,IH N IH SH AH L IY
INDICATOR,IH N D AH K EY T ER
POINTED,P OY N T IH D
MISTAKE,M IH S T EY K
NORTON,N AO R T AH N
LOCKED,L AA K T
ELIMINATE,IH L IH M AH N EY T
FUSION,F Y UW ZH AH N
SUNGLASSES,S AH N G L AE S IH Z
RUBY,R UW B IY
STEERING,S T IH R IH NG
BEADS,B IY D Z
CANVAS,K AE N V AH S
THRESHOLD,TH R EH SH OW L D
CLAIMED,K L EY M D
SCREENS,S K R IY N Z
PLANNER,P L AE N ER
CROATIA,K R OW EY SH AH
FLOWS,F L OW Z
STADIUM,S T EY D IY AH M
VENEZUELA,V EH N IH Z W EY L AH
FEWER,F Y UW ER
STEM,S T EH M
PROXY,P R AA K S IY
ASTRONOMY,AH S T R AA N AH M IY
LANKA,L AE NG K AH
OPT,AA P T
EDWARDS,EH D W ER D Z
DREW,D R UW
FLU,F L UW
ANNOUNCES,AH N AW N S IH Z
TAGGED,T AE G D
BERKELEY,B ER K L IY
KILLER,K IH L ER
BIKES,B AY K S
GATES,G EY T S
ADJUSTED,AH JH AH S T IH D
RAP,R AE P
TUNE,T UW N
BISHOP,B IH SH AH P
PULLED,P UH L D
CORN,K AO R N
SHAPED,SH EY P T
COMPRESSION,K AH M P R EH SH AH N
SEASONAL,S IY Z AH N AH L
ESTABLISHING,IH S T AE B L IH SH IH NG
FARMER,F AA R M ER
COUNTERS,K AW N T ER Z
PUTS,P UH T S
CONSTITUTIONAL,K AA N S T AH T UW SH AH N AH L
GREW,G R UW
TIN,T IH N
SLAVE,S L EY V
INSTANTLY,IH N S T AH N T L IY
CULTURES,K AH L CH ER Z
NORFOLK,N AO R F AH K
COACHING,K OW CH IH NG
EXAMINED,IH G Z AE M AH N D
TREK,T R EH K
ENCODING,EH N K OW D IH NG
LITIGATION,L IH T AH G EY SH AH N
SUBMISSIONS,S AH B M IH SH AH N Z
BROADCASTING,B R AO D K AE S T IH NG
HORIZONTAL,HH AO R AH Z AA N T AH L
ARTWORK,AA R T W ER K
COSMETIC,K AA Z M EH T IH K
PORTRAIT,P AO R T R AH T
TERRORIST,T EH R AH R IH S T
INFORMATIONAL,IH N F AO R M EY SH AH N AH L
ETHICAL,EH TH IH K AH L
FLORAL,F L AO R AH L
BUILDERS,B IH L D ER Z
TIES,T AY Z
STRUGGLE,S T R AH G AH L
SCHEMES,S K IY M Z
NEUTRAL,N UW T R AH L
FISHER,F IH SH ER
RAT,R AE T
SPEARS,S P IH R Z
PROSPECTIVE,P R AH S P EH K T IH V
DILDOS,D IH L D OW Z
BEDDING,B EH D IH NG
ULTIMATELY,AH L T AH M AH T L IY
JOINING,JH OY N IH NG
HEADING,HH EH D IH NG
EQUALLY,IY K W AH L IY
ARTIFICIAL,AA R T AH F IH SH AH L
BEARING,B EH R IH NG
SPECTACULAR,S P EH K T AE K Y AH L ER
COORDINATION,K OW AO R D AH N EY SH AH N
CONNECTOR,K AH N EH K T ER
BRAD,B R AE D
COMBO,K AA M B OW
SENIORS,S IY N Y ER Z
WORLDS,W ER L D Z
GUILTY,G IH L T IY
AFFILIATED,AH F IH L IY EY T IH D
ACTIVATION,AE K T AH V EY SH AH N
HAVEN,HH EY V AH N
TABLET,T AE B L AH T
JURY,JH UH R IY
TAIL,T EY L
SUBSCRIBERS,S AH B S K R AY B ER Z
CHARM,CH AA R M
LAWN,L AO N
VIOLENT,V AY AH L AH N T
MITSUBISHI,M IH T S UW B IY SH IY
UNDERWEAR,AH N D ER W EH R
BASIN,B EY S AH N
SOUP,S UW P
